n,model,train_error,test_error
337,adaboost,0.17808333333333334,0.18933333333333333
337,bagged_trees,0.023166666666666665,0.20433333333333334
337,random_forest,0.023166666666666665,0.197
338,adaboost,0.178125,0.1895
338,bagged_trees,0.023166666666666665,0.2045
338,random_forest,0.023166666666666665,0.19683333333333333
339,adaboost,0.17808333333333334,0.18933333333333333
339,bagged_trees,0.023166666666666665,0.20433333333333334
339,random_forest,0.023166666666666665,0.19683333333333333
340,adaboost,0.178125,0.1895
340,bagged_trees,0.023166666666666665,0.20416666666666666
340,random_forest,0.023166666666666665,0.19683333333333333
341,adaboost,0.17808333333333334,0.1895
341,bagged_trees,0.023166666666666665,0.2045
341,random_forest,0.023166666666666665,0.1965
342,adaboost,0.178125,0.18966666666666668
342,bagged_trees,0.023166666666666665,0.20433333333333334
342,random_forest,0.023166666666666665,0.1965
343,adaboost,0.17808333333333334,0.1895
343,bagged_trees,0.023166666666666665,0.20483333333333334
343,random_forest,0.023166666666666665,0.1965
344,adaboost,0.17825,0.18966666666666668
344,bagged_trees,0.023166666666666665,0.2045
344,random_forest,0.023166666666666665,0.19633333333333333
345,adaboost,0.17808333333333334,0.1895
345,bagged_trees,0.023166666666666665,0.2045
345,random_forest,0.023166666666666665,0.1965
346,adaboost,0.17775,0.18966666666666668
346,bagged_trees,0.023166666666666665,0.20416666666666666
346,random_forest,0.023166666666666665,0.19633333333333333
347,adaboost,0.17804166666666665,0.1895
347,bagged_trees,0.023166666666666665,0.204
347,random_forest,0.023166666666666665,0.19616666666666666
348,adaboost,0.177875,0.1895
348,bagged_trees,0.023166666666666665,0.20416666666666666
348,random_forest,0.023166666666666665,0.19633333333333333
349,adaboost,0.177875,0.1895
349,bagged_trees,0.023166666666666665,0.20416666666666666
349,random_forest,0.023166666666666665,0.19633333333333333
350,adaboost,0.17816666666666667,0.18966666666666668
350,bagged_trees,0.023166666666666665,0.20433333333333334
350,random_forest,0.023166666666666665,0.19616666666666666
351,adaboost,0.17791666666666667,0.1895
351,bagged_trees,0.023166666666666665,0.20433333333333334
351,random_forest,0.023166666666666665,0.19633333333333333
352,adaboost,0.178125,0.1895
352,bagged_trees,0.023166666666666665,0.204
352,random_forest,0.023166666666666665,0.1965
353,adaboost,0.178,0.1895
353,bagged_trees,0.023166666666666665,0.20433333333333334
353,random_forest,0.023166666666666665,0.19666666666666666
354,adaboost,0.178125,0.18966666666666668
354,bagged_trees,0.023166666666666665,0.20383333333333334
354,random_forest,0.023166666666666665,0.19666666666666666
355,adaboost,0.178,0.1895
355,bagged_trees,0.023166666666666665,0.20433333333333334
355,random_forest,0.023166666666666665,0.19666666666666666
356,adaboost,0.178125,0.1895
356,bagged_trees,0.023166666666666665,0.204
356,random_forest,0.023166666666666665,0.19616666666666666
357,adaboost,0.178,0.18933333333333333
357,bagged_trees,0.023166666666666665,0.20466666666666666
357,random_forest,0.023166666666666665,0.19583333333333333
358,adaboost,0.17804166666666665,0.18933333333333333
358,bagged_trees,0.023166666666666665,0.20433333333333334
358,random_forest,0.023166666666666665,0.196
359,adaboost,0.17795833333333333,0.1895
359,bagged_trees,0.023166666666666665,0.2045
359,random_forest,0.023166666666666665,0.196
360,adaboost,0.17795833333333333,0.1895
360,bagged_trees,0.023166666666666665,0.20433333333333334
360,random_forest,0.023166666666666665,0.196
361,adaboost,0.17804166666666665,0.19
361,bagged_trees,0.023166666666666665,0.2045
361,random_forest,0.023166666666666665,0.196
362,adaboost,0.178,0.18983333333333333
362,bagged_trees,0.023166666666666665,0.20416666666666666
362,random_forest,0.023166666666666665,0.19583333333333333
363,adaboost,0.178125,0.18983333333333333
363,bagged_trees,0.023166666666666665,0.2045
363,random_forest,0.023166666666666665,0.196
364,adaboost,0.178,0.18983333333333333
364,bagged_trees,0.023166666666666665,0.2045
364,random_forest,0.023166666666666665,0.19633333333333333
365,adaboost,0.178125,0.18983333333333333
365,bagged_trees,0.023166666666666665,0.2045
365,random_forest,0.023166666666666665,0.19633333333333333
366,adaboost,0.178,0.18983333333333333
366,bagged_trees,0.023166666666666665,0.20416666666666666
366,random_forest,0.023166666666666665,0.196
367,adaboost,0.178,0.1895
367,bagged_trees,0.023166666666666665,0.20466666666666666
367,random_forest,0.023166666666666665,0.196
368,adaboost,0.17795833333333333,0.18966666666666668
368,bagged_trees,0.023166666666666665,0.204
368,random_forest,0.023166666666666665,0.19583333333333333
369,adaboost,0.177875,0.1895
369,bagged_trees,0.023166666666666665,0.20416666666666666
369,random_forest,0.023166666666666665,0.196
370,adaboost,0.17791666666666667,0.18966666666666668
370,bagged_trees,0.023166666666666665,0.20366666666666666
370,random_forest,0.023166666666666665,0.19616666666666666
371,adaboost,0.17795833333333333,0.18966666666666668
371,bagged_trees,0.023166666666666665,0.20416666666666666
371,random_forest,0.023166666666666665,0.19616666666666666
372,adaboost,0.17791666666666667,0.18966666666666668
372,bagged_trees,0.023166666666666665,0.20383333333333334
372,random_forest,0.023166666666666665,0.196
373,adaboost,0.17795833333333333,0.1895
373,bagged_trees,0.023166666666666665,0.20416666666666666
373,random_forest,0.023166666666666665,0.19583333333333333
374,adaboost,0.17791666666666667,0.18966666666666668
374,bagged_trees,0.023166666666666665,0.2045
374,random_forest,0.023166666666666665,0.19583333333333333
375,adaboost,0.17795833333333333,0.1895
375,bagged_trees,0.023166666666666665,0.20433333333333334
375,random_forest,0.023166666666666665,0.19616666666666666
376,adaboost,0.17791666666666667,0.18966666666666668
376,bagged_trees,0.023166666666666665,0.20433333333333334
376,random_forest,0.023166666666666665,0.19583333333333333
377,adaboost,0.17795833333333333,0.1895
377,bagged_trees,0.023166666666666665,0.2045
377,random_forest,0.023166666666666665,0.196
378,adaboost,0.177875,0.189
378,bagged_trees,0.023166666666666665,0.20433333333333334
378,random_forest,0.023166666666666665,0.19616666666666666
379,adaboost,0.17791666666666667,0.18966666666666668
379,bagged_trees,0.023166666666666665,0.20483333333333334
379,random_forest,0.023166666666666665,0.19616666666666666
380,adaboost,0.17791666666666667,0.1895
380,bagged_trees,0.023166666666666665,0.20433333333333334
380,random_forest,0.023166666666666665,0.196
381,adaboost,0.17791666666666667,0.18966666666666668
381,bagged_trees,0.023166666666666665,0.2045
381,random_forest,0.023166666666666665,0.19616666666666666
382,adaboost,0.177875,0.18966666666666668
382,bagged_trees,0.023166666666666665,0.20433333333333334
382,random_forest,0.023166666666666665,0.19633333333333333
383,adaboost,0.17791666666666667,0.18966666666666668
383,bagged_trees,0.023166666666666665,0.20433333333333334
383,random_forest,0.023166666666666665,0.19566666666666666
384,adaboost,0.178,0.18966666666666668
384,bagged_trees,0.023166666666666665,0.20433333333333334
384,random_forest,0.023166666666666665,0.19583333333333333
385,adaboost,0.178,0.1895
385,bagged_trees,0.023166666666666665,0.20433333333333334
385,random_forest,0.023166666666666665,0.196
386,adaboost,0.178,0.18966666666666668
386,bagged_trees,0.023166666666666665,0.20416666666666666
386,random_forest,0.023166666666666665,0.19616666666666666
387,adaboost,0.178,0.1895
387,bagged_trees,0.023166666666666665,0.20433333333333334
387,random_forest,0.023166666666666665,0.19633333333333333
388,adaboost,0.17804166666666665,0.18966666666666668
388,bagged_trees,0.023166666666666665,0.204
388,random_forest,0.023166666666666665,0.19666666666666666
389,adaboost,0.178,0.1895
389,bagged_trees,0.023166666666666665,0.20433333333333334
389,random_forest,0.023166666666666665,0.1965
390,adaboost,0.178,0.18966666666666668
390,bagged_trees,0.023166666666666665,0.20433333333333334
390,random_forest,0.023166666666666665,0.19666666666666666
391,adaboost,0.17791666666666667,0.18933333333333333
391,bagged_trees,0.023166666666666665,0.20433333333333334
391,random_forest,0.023166666666666665,0.19616666666666666
392,adaboost,0.17791666666666667,0.1895
392,bagged_trees,0.023166666666666665,0.20433333333333334
392,random_forest,0.023166666666666665,0.19616666666666666
393,adaboost,0.178,0.18916666666666668
393,bagged_trees,0.023166666666666665,0.20466666666666666
393,random_forest,0.023166666666666665,0.196
394,adaboost,0.177875,0.1895
394,bagged_trees,0.023166666666666665,0.204
394,random_forest,0.023166666666666665,0.19633333333333333
395,adaboost,0.178,0.18933333333333333
395,bagged_trees,0.023166666666666665,0.20433333333333334
395,random_forest,0.023166666666666665,0.196
396,adaboost,0.177875,0.1895
396,bagged_trees,0.023166666666666665,0.20433333333333334
396,random_forest,0.023166666666666665,0.196
397,adaboost,0.178,0.18933333333333333
397,bagged_trees,0.023166666666666665,0.20433333333333334
397,random_forest,0.023166666666666665,0.19616666666666666
398,adaboost,0.177875,0.1895
398,bagged_trees,0.023166666666666665,0.20416666666666666
398,random_forest,0.023166666666666665,0.196
399,adaboost,0.17795833333333333,0.1895
399,bagged_trees,0.023166666666666665,0.20433333333333334
399,random_forest,0.023166666666666665,0.19633333333333333
400,adaboost,0.17795833333333333,0.18933333333333333
400,bagged_trees,0.023166666666666665,0.20416666666666666
400,random_forest,0.023166666666666665,0.196
401,adaboost,0.17829166666666665,0.1885
401,bagged_trees,0.023166666666666665,0.20433333333333334
401,random_forest,0.023166666666666665,0.19616666666666666
402,adaboost,0.17779166666666665,0.1895
402,bagged_trees,0.023166666666666665,0.20416666666666666
402,random_forest,0.023166666666666665,0.19583333333333333
403,adaboost,0.17754166666666665,0.1885
403,bagged_trees,0.023166666666666665,0.2045
403,random_forest,0.023166666666666665,0.1965
404,adaboost,0.17775,0.1895
404,bagged_trees,0.023166666666666665,0.20416666666666666
404,random_forest,0.023166666666666665,0.19583333333333333
405,adaboost,0.17808333333333334,0.19016666666666668
405,bagged_trees,0.023166666666666665,0.2045
405,random_forest,0.023166666666666665,0.19616666666666666
406,adaboost,0.178125,0.1895
406,bagged_trees,0.023166666666666665,0.204
406,random_forest,0.023166666666666665,0.19583333333333333
407,adaboost,0.17808333333333334,0.18966666666666668
407,bagged_trees,0.023166666666666665,0.20433333333333334
407,random_forest,0.023166666666666665,0.196
408,adaboost,0.178125,0.18983333333333333
408,bagged_trees,0.023166666666666665,0.20433333333333334
408,random_forest,0.023166666666666665,0.19583333333333333
409,adaboost,0.17808333333333334,0.18966666666666668
409,bagged_trees,0.023166666666666665,0.204
409,random_forest,0.023166666666666665,0.19633333333333333
410,adaboost,0.17816666666666667,0.18966666666666668
410,bagged_trees,0.023166666666666665,0.20383333333333334
410,random_forest,0.023166666666666665,0.19633333333333333
411,adaboost,0.17816666666666667,0.18966666666666668
411,bagged_trees,0.023166666666666665,0.204
411,random_forest,0.023166666666666665,0.19616666666666666
412,adaboost,0.17808333333333334,0.18933333333333333
412,bagged_trees,0.023166666666666665,0.20433333333333334
412,random_forest,0.023166666666666665,0.196
413,adaboost,0.17808333333333334,0.18966666666666668
413,bagged_trees,0.023166666666666665,0.20383333333333334
413,random_forest,0.023166666666666665,0.19616666666666666
414,adaboost,0.17816666666666667,0.18933333333333333
414,bagged_trees,0.023166666666666665,0.20383333333333334
414,random_forest,0.023166666666666665,0.196
415,adaboost,0.17816666666666667,0.18966666666666668
415,bagged_trees,0.023166666666666665,0.20383333333333334
415,random_forest,0.023166666666666665,0.1955
416,adaboost,0.17816666666666667,0.18933333333333333
416,bagged_trees,0.023166666666666665,0.20383333333333334
416,random_forest,0.023166666666666665,0.19583333333333333
417,adaboost,0.17816666666666667,0.18933333333333333
417,bagged_trees,0.023166666666666665,0.204
417,random_forest,0.023166666666666665,0.1955
418,adaboost,0.17816666666666667,0.18983333333333333
418,bagged_trees,0.023166666666666665,0.20383333333333334
418,random_forest,0.023166666666666665,0.196
419,adaboost,0.178125,0.1895
419,bagged_trees,0.023166666666666665,0.204
419,random_forest,0.023166666666666665,0.19583333333333333
420,adaboost,0.17816666666666667,0.18983333333333333
420,bagged_trees,0.023166666666666665,0.20383333333333334
420,random_forest,0.023166666666666665,0.19583333333333333
421,adaboost,0.17808333333333334,0.18983333333333333
421,bagged_trees,0.023166666666666665,0.20433333333333334
421,random_forest,0.023166666666666665,0.1955
422,adaboost,0.17816666666666667,0.18983333333333333
422,bagged_trees,0.023166666666666665,0.20383333333333334
422,random_forest,0.023166666666666665,0.196
423,adaboost,0.178125,0.18966666666666668
423,bagged_trees,0.023166666666666665,0.20433333333333334
423,random_forest,0.023166666666666665,0.196
424,adaboost,0.17820833333333333,0.18983333333333333
424,bagged_trees,0.023166666666666665,0.20416666666666666
424,random_forest,0.023166666666666665,0.196
425,adaboost,0.17808333333333334,0.18966666666666668
425,bagged_trees,0.023166666666666665,0.20433333333333334
425,random_forest,0.023166666666666665,0.19616666666666666
426,adaboost,0.17825,0.18966666666666668
426,bagged_trees,0.023166666666666665,0.20416666666666666
426,random_forest,0.023166666666666665,0.19616666666666666
427,adaboost,0.17820833333333333,0.1895
427,bagged_trees,0.023166666666666665,0.20416666666666666
427,random_forest,0.023166666666666665,0.19633333333333333
428,adaboost,0.17820833333333333,0.1895
428,bagged_trees,0.023166666666666665,0.20333333333333334
428,random_forest,0.023166666666666665,0.19616666666666666
429,adaboost,0.178125,0.1895
429,bagged_trees,0.023166666666666665,0.20416666666666666
429,random_forest,0.023166666666666665,0.19616666666666666
430,adaboost,0.17820833333333333,0.1895
430,bagged_trees,0.023166666666666665,0.20366666666666666
430,random_forest,0.023166666666666665,0.19616666666666666
431,adaboost,0.17808333333333334,0.18966666666666668
431,bagged_trees,0.023166666666666665,0.20366666666666666
431,random_forest,0.023166666666666665,0.196
432,adaboost,0.17820833333333333,0.1895
432,bagged_trees,0.023166666666666665,0.20333333333333334
432,random_forest,0.023166666666666665,0.19616666666666666
433,adaboost,0.178125,0.1895
433,bagged_trees,0.023166666666666665,0.20383333333333334
433,random_forest,0.023166666666666665,0.19616666666666666
434,adaboost,0.17808333333333334,0.18933333333333333
434,bagged_trees,0.023166666666666665,0.20333333333333334
434,random_forest,0.023166666666666665,0.196
435,adaboost,0.178125,0.18966666666666668
435,bagged_trees,0.023166666666666665,0.2035
435,random_forest,0.023166666666666665,0.19633333333333333
436,adaboost,0.17816666666666667,0.1895
436,bagged_trees,0.023166666666666665,0.20333333333333334
436,random_forest,0.023166666666666665,0.19616666666666666
437,adaboost,0.17808333333333334,0.1895
437,bagged_trees,0.023166666666666665,0.2035
437,random_forest,0.023166666666666665,0.19633333333333333
438,adaboost,0.17816666666666667,0.1895
438,bagged_trees,0.023166666666666665,0.20316666666666666
438,random_forest,0.023166666666666665,0.1965
439,adaboost,0.17808333333333334,0.1895
439,bagged_trees,0.023166666666666665,0.20333333333333334
439,random_forest,0.023166666666666665,0.1965
440,adaboost,0.17816666666666667,0.1895
440,bagged_trees,0.023166666666666665,0.203
440,random_forest,0.023166666666666665,0.19633333333333333
441,adaboost,0.178125,0.1895
441,bagged_trees,0.023166666666666665,0.20333333333333334
441,random_forest,0.023166666666666665,0.19633333333333333
442,adaboost,0.178125,0.1895
442,bagged_trees,0.023166666666666665,0.20316666666666666
442,random_forest,0.023166666666666665,0.1965
443,adaboost,0.17808333333333334,0.1895
443,bagged_trees,0.023166666666666665,0.20333333333333334
443,random_forest,0.023166666666666665,0.1965
444,adaboost,0.17816666666666667,0.1895
444,bagged_trees,0.023166666666666665,0.20316666666666666
444,random_forest,0.023166666666666665,0.19666666666666666
445,adaboost,0.178125,0.18983333333333333
445,bagged_trees,0.023166666666666665,0.20316666666666666
445,random_forest,0.023166666666666665,0.19633333333333333
446,adaboost,0.17808333333333334,0.18966666666666668
446,bagged_trees,0.023166666666666665,0.20316666666666666
446,random_forest,0.023166666666666665,0.19633333333333333
447,adaboost,0.178125,0.18966666666666668
447,bagged_trees,0.023166666666666665,0.203
447,random_forest,0.023166666666666665,0.19666666666666666
448,adaboost,0.17808333333333334,0.1895
448,bagged_trees,0.023166666666666665,0.203
448,random_forest,0.023166666666666665,0.1965
449,adaboost,0.178125,0.18966666666666668
449,bagged_trees,0.023166666666666665,0.20266666666666666
449,random_forest,0.023166666666666665,0.19633333333333333
450,adaboost,0.17808333333333334,0.18966666666666668
450,bagged_trees,0.023166666666666665,0.203
450,random_forest,0.023166666666666665,0.19633333333333333
451,adaboost,0.178125,0.1895
451,bagged_trees,0.023166666666666665,0.203
451,random_forest,0.023166666666666665,0.19633333333333333
452,adaboost,0.17808333333333334,0.18966666666666668
452,bagged_trees,0.023166666666666665,0.203
452,random_forest,0.023166666666666665,0.19633333333333333
453,adaboost,0.17816666666666667,0.18966666666666668
453,bagged_trees,0.023166666666666665,0.20316666666666666
453,random_forest,0.023166666666666665,0.19633333333333333
454,adaboost,0.178,0.18966666666666668
454,bagged_trees,0.023166666666666665,0.20333333333333334
454,random_forest,0.023166666666666665,0.19633333333333333
455,adaboost,0.17808333333333334,0.1895
455,bagged_trees,0.023166666666666665,0.203
455,random_forest,0.023166666666666665,0.19633333333333333
456,adaboost,0.17795833333333333,0.18966666666666668
456,bagged_trees,0.023166666666666665,0.20333333333333334
456,random_forest,0.023166666666666665,0.19633333333333333
457,adaboost,0.17808333333333334,0.18966666666666668
457,bagged_trees,0.023166666666666665,0.2035
457,random_forest,0.023166666666666665,0.1965
458,adaboost,0.17795833333333333,0.18966666666666668
458,bagged_trees,0.023166666666666665,0.20333333333333334
458,random_forest,0.023166666666666665,0.19633333333333333
459,adaboost,0.17816666666666667,0.18966666666666668
459,bagged_trees,0.023166666666666665,0.20316666666666666
459,random_forest,0.023166666666666665,0.19633333333333333
460,adaboost,0.178125,0.18966666666666668
460,bagged_trees,0.023166666666666665,0.20316666666666666
460,random_forest,0.023166666666666665,0.19666666666666666
461,adaboost,0.178125,0.18966666666666668
461,bagged_trees,0.023166666666666665,0.20333333333333334
461,random_forest,0.023166666666666665,0.19683333333333333
462,adaboost,0.178,0.18966666666666668
462,bagged_trees,0.023166666666666665,0.20316666666666666
462,random_forest,0.023166666666666665,0.19683333333333333
463,adaboost,0.178125,0.1895
463,bagged_trees,0.023166666666666665,0.20333333333333334
463,random_forest,0.023166666666666665,0.197
464,adaboost,0.178,0.18966666666666668
464,bagged_trees,0.023166666666666665,0.20316666666666666
464,random_forest,0.023166666666666665,0.19666666666666666
465,adaboost,0.178125,0.18966666666666668
465,bagged_trees,0.023166666666666665,0.20333333333333334
465,random_forest,0.023166666666666665,0.19683333333333333
466,adaboost,0.17804166666666665,0.1895
466,bagged_trees,0.023166666666666665,0.20316666666666666
466,random_forest,0.023166666666666665,0.19633333333333333
467,adaboost,0.17804166666666665,0.1895
467,bagged_trees,0.023166666666666665,0.203
467,random_forest,0.023166666666666665,0.19633333333333333
468,adaboost,0.17795833333333333,0.1895
468,bagged_trees,0.023166666666666665,0.20366666666666666
468,random_forest,0.023166666666666665,0.19633333333333333
469,adaboost,0.17804166666666665,0.1895
469,bagged_trees,0.023166666666666665,0.2035
469,random_forest,0.023166666666666665,0.19616666666666666
470,adaboost,0.17795833333333333,0.1895
470,bagged_trees,0.023166666666666665,0.20316666666666666
470,random_forest,0.023166666666666665,0.196
471,adaboost,0.17804166666666665,0.18933333333333333
471,bagged_trees,0.023166666666666665,0.203
471,random_forest,0.023166666666666665,0.19633333333333333
472,adaboost,0.178,0.18966666666666668
472,bagged_trees,0.023166666666666665,0.20316666666666666
472,random_forest,0.023166666666666665,0.196
473,adaboost,0.17804166666666665,0.1895
473,bagged_trees,0.023166666666666665,0.20316666666666666
473,random_forest,0.023166666666666665,0.196
474,adaboost,0.17804166666666665,0.1895
474,bagged_trees,0.023166666666666665,0.20316666666666666
474,random_forest,0.023166666666666665,0.196
475,adaboost,0.17808333333333334,0.1895
475,bagged_trees,0.023166666666666665,0.20316666666666666
475,random_forest,0.023166666666666665,0.19616666666666666
476,adaboost,0.17804166666666665,0.1895
476,bagged_trees,0.023166666666666665,0.20316666666666666
476,random_forest,0.023166666666666665,0.1965
477,adaboost,0.17808333333333334,0.1895
477,bagged_trees,0.023166666666666665,0.20316666666666666
477,random_forest,0.023166666666666665,0.19616666666666666
478,adaboost,0.17804166666666665,0.1895
478,bagged_trees,0.023166666666666665,0.20283333333333334
478,random_forest,0.023166666666666665,0.19633333333333333
479,adaboost,0.17795833333333333,0.1895
479,bagged_trees,0.023166666666666665,0.20316666666666666
479,random_forest,0.023166666666666665,0.196
480,adaboost,0.17804166666666665,0.1895
480,bagged_trees,0.023166666666666665,0.20333333333333334
480,random_forest,0.023166666666666665,0.19583333333333333
481,adaboost,0.17804166666666665,0.1895
481,bagged_trees,0.023166666666666665,0.20316666666666666
481,random_forest,0.023166666666666665,0.196
482,adaboost,0.17804166666666665,0.1895
482,bagged_trees,0.023166666666666665,0.2035
482,random_forest,0.023166666666666665,0.19616666666666666
483,adaboost,0.17804166666666665,0.1895
483,bagged_trees,0.023166666666666665,0.20333333333333334
483,random_forest,0.023166666666666665,0.196
484,adaboost,0.17804166666666665,0.18966666666666668
484,bagged_trees,0.023166666666666665,0.20333333333333334
484,random_forest,0.023166666666666665,0.196
485,adaboost,0.17808333333333334,0.18966666666666668
485,bagged_trees,0.023166666666666665,0.20316666666666666
485,random_forest,0.023166666666666665,0.196
486,adaboost,0.178125,0.18966666666666668
486,bagged_trees,0.023166666666666665,0.20316666666666666
486,random_forest,0.023166666666666665,0.196
487,adaboost,0.17808333333333334,0.18966666666666668
487,bagged_trees,0.023166666666666665,0.20333333333333334
487,random_forest,0.023166666666666665,0.19616666666666666
488,adaboost,0.178125,0.18966666666666668
488,bagged_trees,0.023166666666666665,0.20383333333333334
488,random_forest,0.023166666666666665,0.196
489,adaboost,0.17808333333333334,0.18966666666666668
489,bagged_trees,0.023166666666666665,0.2035
489,random_forest,0.023166666666666665,0.19633333333333333
490,adaboost,0.17808333333333334,0.18966666666666668
490,bagged_trees,0.023166666666666665,0.20366666666666666
490,random_forest,0.023166666666666665,0.19616666666666666
491,adaboost,0.17808333333333334,0.18966666666666668
491,bagged_trees,0.023166666666666665,0.20383333333333334
491,random_forest,0.023166666666666665,0.19616666666666666
492,adaboost,0.178,0.18966666666666668
492,bagged_trees,0.023166666666666665,0.20383333333333334
492,random_forest,0.023166666666666665,0.1965
493,adaboost,0.17808333333333334,0.18966666666666668
493,bagged_trees,0.023166666666666665,0.204
493,random_forest,0.023166666666666665,0.19633333333333333
494,adaboost,0.17804166666666665,0.18966666666666668
494,bagged_trees,0.023166666666666665,0.204
494,random_forest,0.023166666666666665,0.19633333333333333
495,adaboost,0.17808333333333334,0.18966666666666668
495,bagged_trees,0.023166666666666665,0.20366666666666666
495,random_forest,0.023166666666666665,0.1965
496,adaboost,0.17804166666666665,0.18966666666666668
496,bagged_trees,0.023166666666666665,0.20383333333333334
496,random_forest,0.023166666666666665,0.1965
497,adaboost,0.17808333333333334,0.18966666666666668
497,bagged_trees,0.023166666666666665,0.2035
497,random_forest,0.023166666666666665,0.1965
498,adaboost,0.17795833333333333,0.18966666666666668
498,bagged_trees,0.023166666666666665,0.2035
498,random_forest,0.023166666666666665,0.1965
499,adaboost,0.17808333333333334,0.18966666666666668
499,bagged_trees,0.023166666666666665,0.20316666666666666
499,random_forest,0.023166666666666665,0.19666666666666666
500,adaboost,0.17795833333333333,0.18966666666666668
500,bagged_trees,0.023166666666666665,0.20333333333333334
500,random_forest,0.023166666666666665,0.1965
